
L = 0.07
49.5858 0.0000 0.0239
49.6224 0.0253 0.0000
49.6305 0.0235 0.0000
49.7574 0.0211 0.0000
49.7585 0.0000 0.0148
49.8618 0.0022 0.0000
49.8762 0.0000 0.0130
49.8829 0.0256 0.0000
49.9663 0.0252 0.0000
50.0410 0.0167 0.0000
50.0948 0.0050 0.0000
50.1310 0.0203 0.0000
50.1443 0.0000 0.0114
50.1450 0.0298 0.0000
50.1482 0.0199 0.0003
50.1573 0.0000 0.0149
50.2116 0.0000 0.0187
50.2168 0.0000 0.0279
50.2969 0.0000 0.0260
50.3095 0.0204 0.0000
50.3225 0.0140 0.0000
50.3249 0.0000 0.0290
50.3282 0.0070 0.0000
50.3327 0.0000 0.0152
50.3701 0.0000 0.0379
50.3932 0.0000 0.0212
50.4002 0.0000 0.0304
50.5474 0.0193 0.0000
50.5857 0.0219 0.0000
50.6408 0.0072 0.0000
50.7353 0.0000 0.0075
50.7524 0.0000 0.0306
50.8116 0.0000 0.0090
50.8236 0.0117 0.0000
50.9333 0.0151 0.0000
50.9359 0.0291 0.0000
51.0359 0.0231 0.0000
51.0700 0.0238 0.0000
51.0943 0.0170 0.0000
51.1189 0.0152 0.0000
51.1452 0.0091 0.0000
51.2777 0.0339 0.0000
51.3062 0.0149 0.0000
51.3624 0.0000 0.0462
51.3853 0.0000 0.0142
51.4020 0.0057 0.0000
51.4180 0.0000 0.0219
51.4375 0.0217 0.0000
51.4857 0.0258 0.0000
51.5172 0.0223 0.0000
51.5282 0.0000 0.0115
51.5380 0.0000 0.0157
51.5890 0.0000 0.0098
51.6886 0.0000 0.0144
51.8177 0.0130 0.0000
51.8747 0.0191 0.0000
51.8853 0.0080 0.0000
51.9132 0.0066 0.0000
51.9777 0.0133 0.0193
51.9948 0.0158 0.0020
51.9949 0.0181 0.0000
52.0658 0.0071 0.0000
52.2384 0.0234 0.0000
52.2559 0.0208 0.0000
52.3229 0.0243 0.0000
52.3523 0.0283 0.0000
52.3552 0.0000 0.0222
52.4033 0.0107 0.0000
52.4144 0.0152 0.0000
52.4299 0.0000 0.0367
52.4564 0.0266 0.0000
52.5446 0.0000 0.0280
52.5722 0.0000 0.0298
52.6784 0.0000 0.0076
52.7036 0.0269 0.0000
52.7397 0.0178 0.0000
52.7636 0.0000 0.0360
52.7827 0.0000 0.0151
52.7884 0.0000 0.0272
52.7958 0.0000 0.0091
52.8071 0.0000 0.0247
52.8373 0.0000 0.0307
52.8705 0.0000 0.0291
52.9474 0.0093 0.0000
52.9746 0.0205 0.0000
52.9957 0.0000 0.0249
53.0787 0.0159 0.0000
53.1477 0.0000 0.0291
53.1575 0.0000 0.0019
53.2016 0.0000 0.0183
53.2740 0.0226 0.0000
53.3186 0.0114 0.0000
53.3722 0.0000 0.0100
53.3867 0.0000 0.0177
53.3975 0.0000 0.0215
53.3989 0.0217 0.0000
53.4548 0.0163 0.0000
53.4679 0.0088 0.0000
53.5589 0.0084 0.0000
53.6147 0.0208 0.0000
53.6191 0.0000 0.0159
53.6200 0.0213 0.0000
53.6295 0.0000 0.0184
53.6306 0.0000 0.0178
53.6873 0.0000 0.0176
53.6992 0.0000 0.0295
53.9095 0.0040 0.0000
53.9576 0.0286 0.0000
54.0082 0.0085 0.0000
54.0105 0.0000 0.0144
54.0324 0.0000 0.0092
54.0607 0.0046 0.0000
54.0758 0.0399 0.0000
54.0917 0.0000 0.0214
54.0969 0.0118 0.0000
54.1781 0.0153 0.0000
54.1789 0.0316 0.0000
54.2239 0.0000 0.0197
54.2349 0.0129 0.0000
54.2942 0.0178 0.0000
54.3118 0.0151 0.0000
54.3249 0.0000 0.0244
54.3561 0.0084 0.0000
54.4038 0.0000 0.0051
54.4188 0.0000 0.0276
54.5234 0.0151 0.0000
54.5559 0.0210 0.0000
54.6235 0.0037 0.0000
54.6280 0.0000 0.0303
54.6353 0.0000 0.0326
54.6609 0.0000 0.0142
54.6991 0.0230 0.0000
54.6994 0.0180 0.0000
54.7287 0.0000 0.0048
54.7415 0.0207 0.0000
54.8030 0.0000 0.0119
54.8126 0.0000 0.0013
54.8244 0.0146 0.0000
54.8390 0.0112 0.0000
54.8496 0.0000 0.0206
54.8802 0.0000 0.0057
54.8823 0.0222 0.0000
54.9246 0.0000 0.0102
55.0245 0.0000 0.0116
55.0770 0.0284 0.0000
55.0873 0.0195 0.0000
55.1341 0.0125 0.0000
55.2049 0.0178 0.0000
55.2758 0.0000 0.0122
55.2768 0.0382 0.0000
55.2917 0.0000 0.0214
55.3073 0.0000 0.0111
55.3087 0.0000 0.0233
55.3644 0.0000 0.0195
55.4421 0.0000 0.0341
55.4616 0.0130 0.0000
55.5418 0.0094 0.0000
55.5723 0.0000 0.0134
55.5736 0.0000 0.0203
55.5777 0.0154 0.0000
55.6529 0.0000 0.0204
55.6673 0.0173 0.0000
55.7633 0.0198 0.0000
55.8310 0.0074 0.0000
55.8472 0.0208 0.0000
55.8713 0.0008 0.0000
55.8802 0.0285 0.0000
55.8979 0.0131 0.0000
55.9343 0.0000 0.0069
55.9622 0.0120 0.0000
55.9860 0.0174 0.0000
56.0035 0.0240 0.0000
56.0058 0.0000 0.0066
56.0119 0.0000 0.0126
56.0149 0.0000 0.0139
56.0657 0.0030 0.0000
56.1105 0.0096 0.0000
56.1152 0.0099 0.0000
56.1261 0.0000 0.0152
56.2280 0.0254 0.0000
56.2456 0.0000 0.0210
56.2620 0.0228 0.0000
56.3038 0.0000 0.0122
56.3223 0.0000 0.0343
56.4283 0.0000 0.0086
56.4909 0.0000 0.0364
56.4975 0.0000 0.0177
56.5132 0.0000 0.0124
56.5665 0.0215 0.0000
56.6047 0.0041 0.0000
56.6180 0.0000 0.0278
56.6252 0.0079 0.0000
56.6647 0.0000 0.0199
56.6711 0.0269 0.0000
56.6992 0.0167 0.0000
56.7409 0.0182 0.0000
56.7946 0.0056 0.0000
56.8230 0.0193 0.0000
56.8240 0.0170 0.0000
56.8871 0.0102 0.0000
56.9128 0.0162 0.0000
56.9433 0.0000 0.0359
56.9531 0.0000 0.0206
56.9611 0.0000 0.0140
57.0095 0.0204 0.0000
57.1371 0.0056 0.0000
57.1403 0.0208 0.0000
57.2099 0.0084 0.0000
57.2217 0.0222 0.0000
57.2255 0.0210 0.0000
57.2439 0.0000 0.0140
57.2465 0.0000 0.0430
57.2760 0.0327 0.0000
57.3985 0.0000 0.0053
57.4037 0.0000 0.0166
57.4149 0.0253 0.0000
57.4518 0.0080 0.0000
57.4840 0.0228 0.0000
57.4949 0.0018 0.0000
57.5159 0.0000 0.0122
57.5504 0.0000 0.0063
57.5509 0.0000 0.0071
57.5702 0.0000 0.0198
57.5875 0.0000 0.0432
57.6289 0.0132 0.0000
57.6402 0.0201 0.0000
57.7070 0.0000 0.0183
57.8528 0.0000 0.0056
57.8536 0.0189 0.0000
57.9314 0.0000 0.0228
57.9617 0.0106 0.0000
58.0318 0.0305 0.0000
58.1355 0.0000 0.0158
58.1648 0.0142 0.0000
58.2235 0.0000 0.0212
58.2530 0.0000 0.0286
58.2938 0.0000 0.0078
58.3272 0.0000 0.0150
58.3317 0.0202 0.0000
58.3822 0.0065 0.0000
58.4419 0.0467 0.0000
58.4574 0.0000 0.0155
58.4610 0.0134 0.0000
58.4877 0.0206 0.0000
58.5460 0.0192 0.0000
58.5700 0.0325 0.0000
58.6257 0.0158 0.0000
58.7896 0.0000 0.0294
58.8370 0.0299 0.0000
58.9051 0.0242 0.0000
58.9376 0.0095 0.0000
58.9781 0.0136 0.0000
58.9782 0.0174 0.0000
58.9872 0.0108 0.0000
59.0075 0.0000 0.0242
59.0121 0.0159 0.0000
59.1052 0.0000 0.0120
59.1114 0.0248 0.0000
59.1121 0.0000 0.0146
59.1402 0.0000 0.0175
59.1470 0.0236 0.0000
59.1620 0.0000 0.0192
59.2106 0.0000 0.0363
59.2467 0.0000 0.0163
59.2584 0.0302 0.0000
59.3713 0.0000 0.0140
59.4151 0.0131 0.0000
59.5200 0.0000 0.0165
59.5394 0.0000 0.0149
59.5678 0.0169 0.0000
59.6094 0.0123 0.0000
59.6952 0.0000 0.0217
59.7419 0.0149 0.0000
59.7532 0.0571 0.0000
59.7688 0.0000 0.0144
59.7887 0.0124 0.0000
59.7900 0.0185 0.0000
59.8505 0.0172 0.0000
59.8780 0.0162 0.0000
60.0027 0.0085 0.0000
60.0113 0.0326 0.0000
60.0750 0.0104 0.0000
60.1101 0.0000 0.0103
60.1210 0.0000 0.0319
60.1294 0.0210 0.0000
60.1378 0.0000 0.0101
60.1840 0.0098 0.0000
60.1937 0.0000 0.0383
60.2201 0.0203 0.0000
60.2378 0.0000 0.0177
60.2741 0.0000 0.0153
60.3092 0.0188 0.0000
60.3428 0.0000 0.0247
60.3964 0.0130 0.0000
60.4564 0.0183 0.0000
60.4927 0.0261 0.0000
60.5542 0.0230 0.0000
60.5625 0.0049 0.0000
60.5957 0.0333 0.0000
60.6323 0.0164 0.0000
60.7030 0.0178 0.0000
60.7586 0.0075 0.0000
60.7721 0.0000 0.0241
60.8323 0.0000 0.0225
60.8613 0.0000 0.0212
60.8897 0.0097 0.0000
60.9350 0.0000 0.0202
60.9774 0.0157 0.0000
61.0132 0.0160 0.0000
61.0176 0.0000 0.0176
61.0285 0.0061 0.0000
61.0369 0.0057 0.0000
61.0407 0.0304 0.0000
61.0694 0.0038 0.0000
61.1475 0.0297 0.0000
61.2162 0.0067 0.0000
61.2474 0.0234 0.0000
61.2749 0.0000 0.0066
61.3004 0.0000 0.0248
61.3836 0.0000 0.0152
61.4130 0.0000 0.0116
61.5119 0.0000 0.0055
61.5213 0.0201 0.0000
61.5677 0.0157 0.0000
61.5798 0.0062 0.0000
61.6385 0.0000 0.0227
61.6503 0.0000 0.0157
61.6581 0.0000 0.0360
61.6852 0.0015 0.0000
61.7286 0.0119 0.0000
61.8047 0.0000 0.0199
61.8604 0.0241 0.0000
61.8693 0.0060 0.0000
61.9545 0.0000 0.0262
61.9566 0.0000 0.0463
61.9747 0.0016 0.0000
62.0374 0.0224 0.0000
62.0523 0.0056 0.0000
62.0524 0.0000 0.0157
62.1550 0.0000 0.0121
62.2437 0.0191 0.0000
62.4501 0.0337 0.0000
62.4644 0.0098 0.0000
62.5413 0.0087 0.0000
62.5490 0.0000 0.0044
62.5876 0.0000 0.0209
62.6325 0.0208 0.0000
62.6475 0.0112 0.0000
62.7905 0.0168 0.0000
62.8150 0.0104 0.0000
62.8660 0.0000 0.0155
62.8878 0.0050 0.0000
62.9614 0.0110 0.0000
62.9785 0.0286 0.0000
62.9950 0.0181 0.0000
63.0699 0.0000 0.0266
63.0741 0.0178 0.0000
63.0938 0.0063 0.0000
63.1322 0.0332 0.0000
63.1424 0.0000 0.0070
63.1748 0.0000 0.0269
63.1975 0.0039 0.0000
63.1985 0.0000 0.0147
63.2050 0.0345 0.0000
63.2935 0.0467 0.0000
63.3174 0.0142 0.0000
63.4388 0.0278 0.0000
63.5284 0.0151 0.0000
63.5448 0.0277 0.0000
63.6131 0.0057 0.0000
63.6282 0.0201 0.0000
63.6320 0.0000 0.0108
63.7145 0.0000 0.0205
63.7430 0.0141 0.0000
63.7443 0.0000 0.0280
63.8217 0.0000 0.0214
63.8328 0.0000 0.0097
63.8464 0.0000 0.0329
63.9953 0.0177 0.0000
63.9954 0.0186 0.0000
63.9965 0.0000 0.0162
64.0262 0.0174 0.0000
64.1417 0.0000 0.0110
64.1571 0.0081 0.0000
64.1761 0.0053 0.0000
64.2161 0.0022 -0.0015
64.2171 0.0000 0.0262
64.3773 0.0137 0.0000
64.4303 0.0291 0.0000
64.5250 0.0193 0.0000
64.5837 0.0191 0.0000
64.6594 0.0066 0.0000
64.7215 0.0000 0.0155
64.8065 0.0255 0.0000
64.8161 0.0212 0.0000
64.8425 0.0000 0.0047
64.8938 0.0318 0.0000
64.9113 0.0230 0.0000
64.9640 0.0178 0.0000
65.0605 0.0111 0.0000
65.1280 0.0000 0.0247
65.1689 0.0000 0.0287
65.1773 0.0218 0.0000
65.1921 0.0324 0.0000
65.2681 0.0000 0.0272
65.3273 0.0070 0.0000
65.3293 0.0000 0.0238
65.4029 0.0000 0.0316
65.4356 0.0000 0.0187
65.4531 0.0136 0.0000
65.4598 0.0310 0.0000
65.4796 0.0000 0.0107
65.4873 0.0000 0.0190
65.5262 0.0000 0.0241
65.5307 0.0000 0.0063
65.5360 0.0234 0.0000
65.5438 0.0461 0.0000
65.5712 0.0133 0.0000
65.5766 0.0000 0.0256
65.5893 0.0147 0.0000
65.6161 0.0065 0.0000
65.6412 0.0167 0.0000
65.7029 0.0141 0.0000
65.7664 0.0000 0.0208
65.7722 0.0094 0.0000
65.7900 0.0070 0.0000
65.8289 0.0247 0.0000
65.8351 0.0000 0.0113
65.8409 0.0079 0.0111
65.8534 0.0210 0.0000
65.8713 0.0167 0.0000
65.8859 0.0000 0.0215
65.9142 0.0000 0.0264
66.0575 0.0202 0.0000
66.0592 0.0000 0.0150
66.0629 0.0258 0.0000
66.0724 0.0174 0.0000
66.0974 0.0097 0.0000
66.1312 0.0216 0.0000
66.1889 0.0113 0.0000
66.1960 0.0122 0.0000
66.1968 0.0162 0.0000
66.1970 0.0159 0.0000
66.2149 0.0057 0.0000
66.2994 0.0000 0.0101
66.3318 0.0098 0.0000
66.3493 0.0186 0.0000
66.3839 0.0000 0.0207
66.3979 0.0039 0.0000
66.4242 0.0213 0.0000
66.4904 0.0267 0.0000
66.6310 0.0127 0.0000
66.7197 0.0000 0.0179
66.7590 0.0000 0.0082
66.7716 0.0252 0.0000
66.8773 0.0000 0.0172
66.8954 0.0000 0.0080
66.9223 0.0034 0.0164
67.0378 0.0221 0.0000
67.0516 0.0000 0.0129
67.0638 0.0345 0.0000
67.0745 0.0145 0.0000
67.0851 0.0107 0.0000
67.1114 0.0265 0.0000
67.2490 0.0215 0.0000
67.3647 0.0170 0.0000
67.3817 0.0000 0.0161
67.4132 0.0235 0.0000
67.4420 0.0112 0.0000
67.4424 0.0271 0.0000
67.4770 0.0000 0.0053
67.5239 0.0000 0.0097
67.5305 0.0078 0.0000
67.5398 0.0000 0.0261
67.5545 0.0287 0.0000
67.6042 0.0000 0.0043
67.6896 0.0000 0.0529
67.7106 0.0000 0.0226
67.7324 0.0153 0.0000
67.8018 0.0000 0.0342
67.8412 0.0360 0.0000
67.8428 0.0128 0.0000
67.8794 0.0114 0.0000
67.9651 0.0000 0.0176
68.1145 0.0159 0.0000
68.1331 0.0000 0.0183
68.1502 0.0281 0.0000
68.2614 0.0047 0.0000
68.2857 0.0227 0.0000
68.3085 0.0000 0.0073
68.3414 0.0000 0.0083
68.3851 0.0000 0.0063
68.3880 0.0074 0.0000
68.3891 0.0000 0.0324
68.5021 0.0000 0.0154
68.5559 0.0000 0.0085
68.5747 0.0093 0.0000
68.5897 0.0000 0.0185
68.6045 0.0021 0.0000
68.6462 0.0140 0.0000
68.6636 0.0000 0.0293
68.6925 0.0000 0.0131
68.7694 0.0379 0.0000
68.8340 0.0134 0.0000
68.8531 0.0000 0.0148
68.8833 0.0145 0.0000
68.9156 0.0000 0.0059
68.9394 0.0000 0.0291
68.9786 0.0000 0.0035
69.0148 0.0317 0.0000
69.0320 0.0060 0.0000
69.0351 0.0000 0.0061
69.0610 0.0160 0.0000
69.0935 0.0192 0.0000
69.1316 0.0000 0.0269
69.1670 0.0221 0.0000
69.3904 0.0000 0.0163
69.4013 0.0000 0.0153
69.4163 0.0202 0.0000
69.4857 0.0000 0.0022
69.4880 0.0000 0.0389
69.5005 0.0240 0.0000
69.5594 0.0377 0.0000
69.6000 0.0182 0.0000
69.6197 0.0000 0.0374
69.7398 0.0058 0.0000
69.7740 0.0000 0.0034
69.7792 0.0304 0.0000
69.7797 0.0305 0.0000
69.8039 0.0000 0.0406
69.8045 0.0000 0.0133
69.9457 0.0059 0.0000
69.9780 0.0189 0.0000
69.9974 0.0000 0.0126
70.0052 0.0000 0.0314
70.0296 0.0000 0.0189
70.0498 0.0000 0.0192
70.0757 0.0222 0.0000
70.1851 0.0286 0.0000
70.2015 0.0000 0.0129
70.2151 0.0000 0.0119
70.2768 0.0000 0.0236
70.3080 0.0344 0.0000
70.3775 0.0174 0.0000
70.4021 0.0000 0.0310
70.4209 0.0272 0.0000
70.4259 0.0000 0.0070
70.4453 0.0129 0.0000
70.5014 0.0000 0.0229
70.5120 0.0000 0.0134
70.6488 0.0102 0.0000
70.6623 0.0000 0.0283
70.6674 0.0179 0.0000
70.6991 0.0152 0.0000
70.7226 0.0131 0.0000
70.7716 0.0224 0.0000
70.7858 0.0176 0.0000
70.8297 0.0242 0.0000
70.8331 0.0103 0.0000
70.8530 0.0201 0.0000
70.8949 0.0160 0.0204
70.9053 0.0000 0.0160
70.9399 0.0000 0.0096
70.9429 0.0000 0.0285
71.0340 0.0000 0.0220
71.0457 0.0086 0.0000
71.1149 0.0128 0.0000
71.1291 0.0000 0.0193
71.2070 0.0175 0.0000
71.2651 0.0000 0.0133
71.3224 0.0000 0.0008
71.3284 0.0099 0.0000
71.4019 0.0000 0.0105
71.4270 0.0171 0.0000
71.4407 0.0416 0.0000
71.4437 0.0353 0.0000
71.4460 0.0215 0.0000
71.5316 0.0136 0.0000
71.5429 0.0083 0.0000
71.5610 0.0000 0.0154
71.6302 0.0000 0.0077
71.6579 0.0206 0.0000
71.6685 0.0230 0.0000
71.6748 0.0000 0.0167
71.6761 0.0198 0.0000
71.7422 0.0000 0.0320
71.7462 0.0238 0.0000
71.7542 0.0000 0.0216
71.7580 0.0155 0.0000
71.8377 0.0000 0.0219
71.8417 0.0000 0.0195
71.8441 0.0000 0.0135
71.8455 0.0143 0.0000
71.8703 0.0000 0.0165
71.9237 0.0067 0.0000
71.9338 0.0394 0.0000
71.9556 0.0089 0.0000
71.9603 0.0242 0.0000
72.0809 0.0160 0.0000
72.1251 0.0089 0.0000
72.1970 0.0000 0.0095
72.2049 0.0000 0.0074
72.2682 0.0122 0.0000
72.2882 0.0000 0.0076
72.2925 0.0153 0.0000
72.3037 0.0000 0.0110
72.3151 0.0184 0.0000
72.3725 0.0000 0.0068
72.4038 0.0000 0.0292
72.4586 0.0000 0.0105
72.5299 0.0000 0.0324
72.5556 0.0228 0.0000
72.5887 0.0115 0.0000
72.6257 0.0096 0.0000
72.7569 0.0000 0.0175
72.7613 0.0200 0.0000
72.7668 0.0000 0.0192
72.7902 0.0000 0.0207
72.8001 0.0000 0.0195
73.0056 0.0000 0.0152
73.0950 0.0251 0.0000
73.0988 0.0224 0.0000
73.1616 0.0000 0.0397
73.2294 0.0153 0.0000
73.2724 0.0000 0.0346
73.2966 0.0234 0.0000
73.4223 0.0124 0.0000
73.4455 0.0103 0.0000
73.4730 0.0079 0.0000
73.5870 0.0151 0.0000
73.6873 0.0107 0.0000
73.7196 0.0000 0.0177
73.7491 0.0000 0.0268
73.8161 0.0049 0.0000
73.8271 0.0000 0.0126
73.8784 0.0348 0.0000
74.0135 0.0254 0.0000
74.0558 0.0000 0.0176
74.0605 0.0000 0.0347
74.0907 0.0000 0.0321
74.1144 0.0000 0.0043
74.1368 0.0222 0.0000
74.1658 0.0000 0.0342
74.1661 0.0213 0.0000
74.1700 0.0164 0.0000
74.2077 0.0000 0.0134
74.2093 0.0000 0.0162
74.2703 0.0000 0.0147
74.3039 0.0034 0.0000
74.3671 0.0000 0.0453
74.4746 0.0155 0.0000
74.5213 0.0200 0.0000
74.5354 0.0000 0.0192
74.5386 0.0000 0.0055
74.5927 0.0000 0.0070
74.7026 0.0046 0.0000
74.8965 0.0137 0.0000
74.9075 0.0146 0.0000
74.9228 0.0000 0.0067
74.9479 0.0000 0.0430
74.9603 0.0167 0.0000
74.9615 0.0036 0.0000
74.9661 0.0000 0.0061
74.9937 0.0045 0.0000
75.0144 0.0225 0.0000
75.0503 0.0000 0.0099
75.0652 0.0347 0.0000
75.0690 0.0000 0.0149
75.0841 0.0153 0.0000
75.1240 0.0000 0.0336
75.1777 0.0000 0.0203
75.2120 0.0000 0.0241
75.2758 0.0000 0.0418
75.3891 0.0103 0.0000
75.4343 0.0167 0.0000
75.4856 0.0108 0.0000
75.5695 0.0135 0.0000
75.5781 0.0000 0.0351
75.5803 0.0041 0.0000
75.6024 0.0165 0.0000
75.6072 0.0238 0.0000
75.6380 0.0000 0.0048
75.6550 0.0000 0.0100
75.7044 0.0165 0.0000
75.7966 0.0226 0.0000
75.8735 0.0232 0.0000
75.9273 0.0123 0.0000
75.9690 0.0128 0.0000
76.0877 0.0000 0.0217
76.2248 0.0262 0.0000
76.2784 0.0000 0.0123
76.3251 0.0171 0.0000
76.3283 0.0000 0.0387
76.3769 0.0000 0.0111
76.3996 0.0000 0.0170
76.4448 0.0000 0.0328
76.4529 0.0063 0.0000
76.4744 0.0183 0.0000
76.4768 0.0426 0.0000
76.4930 0.0000 0.0066
76.5464 0.0299 0.0000
76.5848 0.0166 0.0000
76.5953 0.0257 0.0000
76.6230 0.0000 0.0200
76.6764 0.0171 0.0000
76.6996 0.0293 0.0000
76.7042 0.0000 0.0071
76.7788 0.0136 0.0000
76.8153 0.0000 0.0107
76.8530 0.0000 0.0142
76.8874 0.0000 0.0234
76.9035 0.0268 0.0000
76.9095 0.0322 0.0000
76.9552 0.0060 0.0000
76.9624 0.0000 0.0280
77.0125 0.0110 0.0000
77.0153 0.0000 0.0288
77.0971 0.0101 0.0000
77.1880 0.0000 0.0243
77.2485 0.0000 0.0096
77.3169 0.0000 0.0122
77.3488 0.0000 0.0029
77.4263 0.0000 0.0209
77.4369 0.0000 0.0120
77.5665 0.0066 0.0000
77.5967 0.0103 0.0000
77.6488 0.0000 0.0148
77.7246 0.0000 0.0161
77.7250 0.0000 0.0263
77.7330 0.0000 0.0175
77.7435 0.0265 0.0000
77.7523 0.0000 0.0323
77.7529 0.0000 0.0163
77.8661 0.0000 0.0298
77.9403 0.0000 0.0314
77.9687 0.0175 0.0000
77.9812 0.0000 0.0456
77.9857 0.0000 0.0161
78.0118 0.0252 0.0000
78.1175 0.0000 0.0229
78.1852 0.0069 0.0000
78.2145 0.0198 0.0000
78.2310 0.0000 0.0117
78.2379 0.0129 0.0000
78.2900 0.0172 0.0000
78.3082 0.0000 0.0021
78.3573 0.0000 0.0187
78.3693 0.0000 0.0129
78.3875 0.0000 0.0207
78.3954 0.0282 0.0000
78.4006 0.0000 0.0120
78.4408 0.0056 0.0000
78.4502 0.0296 0.0000
78.5056 0.0207 0.0000
78.5098 0.0000 0.0062
78.5459 0.0000 0.0022
78.6026 0.0076 0.0000
78.6322 0.0000 0.0090
78.6900 0.0199 0.0000
78.7878 0.0000 0.0172
78.7918 0.0000 0.0135
78.8212 0.0000 0.0204
78.8312 0.0049 0.0000
78.8570 0.0261 0.0000
78.9189 0.0000 0.0395
78.9713 0.0000 0.0218
78.9922 0.0000 0.0245
79.0347 0.0264 0.0000
79.0900 0.0166 0.0000
79.1755 0.0329 0.0000
79.1917 0.0000 0.0210
79.2030 0.0000 0.0400
79.2276 0.0078 0.0000
79.2279 0.0056 0.0000
79.2329 0.0000 0.0177
79.2361 0.0174 0.0000
79.2754 0.0000 0.0113
79.3155 0.0167 0.0000
79.3384 0.0133 0.0000
79.3677 0.0156 -0.0116
79.4576 0.0000 0.0035
79.4910 0.0000 0.0157
79.6060 0.0000 0.0052
79.6125 0.0164 0.0000
79.6470 0.0107 0.0000
79.6915 0.0167 0.0000
79.7048 0.0109 0.0000
79.7816 0.0082 0.0000
79.8247 0.0000 0.0120
79.8310 0.0188 0.0000
79.8442 0.0000 0.0184
79.8688 0.0070 0.0000
79.8836 0.0000 0.0210
79.9074 0.0000 0.0012
79.9296 0.0000 0.0191
79.9667 0.0213 0.0000
80.0041 0.0000 0.0232
80.0193 0.0000 0.0082
80.0260 0.0000 0.0040
80.0381 0.0000 0.0136
80.1335 0.0000 0.0283
80.1579 0.0279 0.0000
80.1976 0.0000 0.0351
80.2127 0.0000 0.0059
80.2484 0.0321 0.0000
80.2490 0.0128 0.0000
80.3209 0.0252 0.0000
80.3235 0.0122 0.0000
80.3276 0.0216 0.0000
80.3836 0.0000 0.0110
80.3892 0.0000 0.0014
80.4042 0.0222 0.0000
80.4406 0.0164 0.0000
80.4784 0.0065 0.0000
80.5644 0.0000 0.0201
80.5656 0.0077 0.0000
80.6309 0.0000 0.0095
80.6678 0.0193 0.0000
80.7421 0.0000 0.0277
80.7546 0.0368 0.0000
80.8371 0.0000 0.0146
80.8918 0.0000 0.0147
80.9102 0.0024 0.0000
80.9402 0.0000 0.0168
80.9480 0.0093 0.0000
80.9662 0.0106 0.0000
80.9813 0.0207 0.0000
81.0537 0.0000 0.0112
81.1128 0.0292 0.0000
81.2129 0.0171 0.0000
81.3477 0.0000 0.0135
81.3527 0.0206 0.0000
81.3583 0.0000 0.0170
81.3703 0.0000 0.0267
81.3879 0.0133 0.0000
81.4205 0.0000 0.0212
81.4856 0.0045 0.0136
81.5161 0.0056 0.0000
81.5728 0.0276 0.0000
81.6347 0.0214 0.0000
81.6787 0.0037 0.0000
81.7072 0.0186 0.0000
81.7144 0.0000 0.0149
81.8235 0.0000 0.0358
81.8327 0.0000 0.0263
81.8507 0.0000 0.0247
81.8596 0.0000 0.0080
81.8635 0.0258 0.0000
81.8719 0.0000 0.0253
81.9154 0.0000 0.0270
81.9412 0.0208 0.0000
81.9547 0.0258 0.0000
81.9689 0.0000 0.0288
81.9901 0.0000 0.0180
82.0596 0.0180 0.0000
82.1208 0.0130 0.0000
82.1367 0.0000 0.0212
82.1749 0.0000 0.0258
82.2317 0.0144 0.0000
82.2434 0.0123 0.0000
82.2742 0.0000 0.0029
82.2992 0.0255 0.0000
82.3261 0.0182 0.0000
82.3847 0.0245 0.0000
82.4226 0.0000 0.0292
82.4340 0.0081 0.0000
82.4393 0.0099 0.0000
82.4429 0.0092 0.0000
82.5108 0.0000 0.0197
82.6077 0.0077 0.0000
82.7374 0.0069 0.0000
82.8757 0.0000 0.0113
82.9594 0.0000 0.0346
82.9929 0.0215 0.0000
83.0139 0.0170 0.0000
83.0211 0.0000 0.0466
83.0266 0.0000 0.0148
83.0820 0.0000 0.0248
83.1508 0.0239 0.0000
83.2799 0.0000 0.0165
83.3010 0.0000 0.0143
83.3075 0.0000 0.0248
83.3249 0.0000 0.0252
83.3313 0.0000 0.0331
83.4394 0.0218 0.0000
83.4467 0.0075 0.0000
83.4614 0.0000 0.0228
83.4828 0.0217 0.0000
83.4950 0.0000 0.0150
83.5917 0.0092 0.0000
83.6290 0.0304 0.0000
83.6536 0.0000 0.0269
83.6580 0.0000 0.0131
83.7053 0.0310 0.0000
83.7118 0.0166 0.0000
83.7252 0.0153 0.0000
83.7594 0.0000 0.0143
83.7993 0.0042 0.0000
83.8664 0.0231 0.0000
83.8727 0.0000 0.0149
83.9752 0.0075 0.0000
83.9904 0.0000 0.0019
84.0058 0.0000 0.0189
84.0358 0.0000 0.0211
84.0501 0.0048 0.0000
84.0603 0.0000 0.0065
84.0607 0.0000 0.0198
84.0666 0.0233 0.0000
84.0838 0.0180 0.0000
84.1182 0.0071 0.0000
84.1353 0.0184 0.0000
84.2333 0.0000 0.0082
84.2459 0.0090 0.0000
84.2788 0.0000 0.0228
84.2922 0.0000 0.0219
84.3332 0.0000 0.0139
84.3504 0.0000 0.0193
84.3506 0.0093 0.0000
84.3591 0.0000 0.0254
84.3630 0.0224 0.0000
84.3666 0.0000 0.0164
84.3841 0.0000 0.0232
84.3915 0.0184 0.0000
84.4022 0.0161 0.0000
84.4335 0.0114 0.0000
84.4626 0.0075 0.0000
84.4754 0.0346 0.0000
84.4939 0.0000 0.0357
84.5245 0.0388 0.0000
84.5285 0.0103 0.0000
84.5437 0.0171 0.0000
84.5946 0.0155 0.0000
